TechnicalCondition,PassportAgeYears,ResourceType,WaterType,HasFauna,RequiresAttention
5,4.46,0,0,0,False
1,1.61,2,0,0,True
1,4.38,2,1,0,True
2,0.98,2,0,1,True
3,4.35,2,0,1,True
3,7.95,1,0,0,True
3,4.38,0,1,1,True
5,0.51,1,1,0,False
3,6.73,0,0,1,True
2,11.94,1,0,0,True
5,10.91,1,1,1,True
2,13.51,0,0,0,True
2,9.38,0,1,0,True
1,11.04,2,1,1,True
1,1.19,1,0,1,True
4,2.18,2,0,1,True
4,4.56,0,1,0,True
4,2.27,0,0,0,True
4,12.06,1,0,0,True
5,13.67,2,0,0,True
5,14.04,0,1,1,True
5,3.35,2,0,1,True
2,2.91,0,1,0,True
5,10.67,0,0,1,True
4,10.18,2,0,0,True
2,6.42,2,1,0,True
2,10.89,1,0,1,True
3,4.87,0,1,1,True
3,6.96,1,1,0,True
4,6.90,0,0,0,True
1,10.33,0,1,0,True
5,10.49,0,1,0,True
1,8.60,0,0,0,True
5,13.06,2,1,1,True
2,3.94,2,0,0,True
3,5.50,1,1,0,True
4,7.44,0,1,1,True
5,10.53,0,0,1,True
3,5.22,1,1,0,True
5,3.92,2,0,1,True
2,10.63,2,0,0,True
1,7.06,1,0,1,True
2,4.04,0,1,1,True
2,2.06,1,0,1,True
1,12.41,1,1,1,True
5,5.34,2,0,0,True
2,6.57,1,1,1,True
3,3.03,2,1,0,True
3,1.23,1,1,1,True
2,4.14,2,0,0,True
3,4.95,2,0,0,True
4,11.09,2,1,1,True
4,12.75,0,0,1,True
5,3.01,1,1,0,False
3,2.49,1,0,0,True
1,4.76,0,1,0,True
4,0.60,2,1,0,True
5,6.98,1,1,0,True
2,2.06,2,0,0,True
1,12.52,2,1,1,True
5,6.14,1,1,1,True
2,10.47,2,1,1,True
4,3.04,2,1,1,True
1,10.34,0,0,1,True
2,10.09,0,1,1,True
4,9.31,0,1,1,True
1,0.45,1,0,1,True
2,10.74,1,0,1,True
2,2.94,0,1,1,True
1,8.96,1,1,0,True
1,6.25,2,0,1,True
2,14.87,1,0,1,True
2,11.09,0,1,1,True
3,3.66,2,0,1,True
1,10.88,2,1,1,True
2,8.54,1,0,0,True
4,13.36,2,1,1,True
4,2.12,1,0,1,True
1,8.00,2,0,0,True
2,14.38,2,1,0,True
1,6.56,1,0,1,True
1,13.52,1,0,1,True
3,11.98,1,0,0,True
2,12.42,0,1,1,True
3,2.48,1,0,0,True
3,11.17,1,1,0,True
2,6.93,1,0,0,True
4,13.97,1,1,1,True
4,2.50,1,0,1,True
1,8.63,1,0,1,True
4,10.16,2,0,1,True
2,12.94,0,0,1,True
1,14.81,1,0,1,True
2,9.46,1,0,1,True
5,5.37,0,0,0,True
5,13.30,2,1,1,True
5,9.31,0,0,0,True
5,8.00,1,0,1,True
5,10.73,2,0,0,True
1,5.82,2,1,0,True
1,4.24,1,0,0,True
2,2.54,0,0,0,True
4,13.70,0,0,0,True
4,6.95,1,0,0,True
2,4.82,2,1,1,True
4,3.28,1,1,0,True
3,7.57,0,0,0,True
2,13.06,0,0,1,True
5,10.19,0,1,0,True
5,9.69,0,1,0,True
1,8.68,0,0,0,True
5,11.64,1,1,1,True
1,1.77,0,1,0,True
3,12.58,1,1,1,True
2,13.63,0,1,0,True
1,13.96,0,0,0,True
3,4.80,1,0,1,True
4,13.58,2,0,1,True
3,3.18,1,1,0,True
3,6.12,2,0,1,True
1,2.48,2,1,1,True
3,12.58,2,1,0,True
5,5.22,0,1,0,True
2,14.54,0,0,0,True
1,4.45,2,1,1,True
4,3.78,1,1,1,True
2,13.01,2,1,1,True
2,10.19,2,1,1,True
1,13.32,1,1,1,True
2,1.32,2,1,1,True
1,8.58,0,1,1,True
2,12.97,1,1,0,True
5,8.67,0,0,1,True
5,5.38,1,1,1,True
4,13.49,1,1,1,True
3,7.04,0,0,1,True
4,9.36,2,1,1,True
3,1.64,1,0,1,True
4,14.15,1,0,1,True
2,3.37,2,0,0,True
3,8.78,0,0,0,True
5,7.82,2,0,1,True
5,13.62,2,0,1,True
2,6.31,2,0,0,True
3,2.58,1,0,0,True
3,6.88,1,1,0,True
5,14.85,1,1,0,True
2,8.06,1,0,0,True
3,14.68,2,1,0,True
1,4.34,1,0,1,True
2,12.62,1,1,1,True
3,2.79,1,1,0,True
1,6.29,0,0,1,True
3,3.43,2,1,1,True
4,8.62,1,1,1,True
3,7.26,0,0,1,True
1,9.89,2,0,1,True
3,9.66,1,0,1,True
3,10.61,0,0,0,True
3,11.16,0,0,1,True
4,9.52,1,0,0,True
3,12.11,2,1,0,True
3,2.94,1,0,1,True
3,7.71,2,1,0,True
5,6.56,1,0,1,True
2,12.03,2,1,0,True
3,4.37,0,1,1,True
4,13.98,1,1,0,True
2,1.12,2,0,1,True
2,14.94,0,1,0,True
3,1.99,0,0,0,True
3,9.63,2,0,1,True
4,12.40,2,1,1,True
3,13.67,2,1,0,True
1,14.38,0,0,1,True
5,11.59,2,0,0,True
5,10.10,1,1,0,True
1,13.40,0,0,1,True
3,5.16,0,1,0,True
5,11.66,0,0,0,True
3,3.30,2,0,1,True
4,4.05,1,0,1,True
5,10.80,1,0,1,True
3,13.01,1,0,1,True
3,14.46,1,0,0,True
3,8.71,1,0,0,True
5,12.37,1,0,0,True
2,4.42,1,1,0,True
5,11.01,0,1,1,True
1,4.81,1,1,1,True
4,5.72,2,0,1,True
4,10.98,1,0,0,True
5,6.76,1,1,1,True
5,11.34,2,1,0,True
2,10.87,2,0,0,True
4,5.24,0,1,0,True
3,4.92,1,0,1,True
1,8.93,1,0,1,True
4,1.46,1,1,1,True
3,12.84,2,0,1,True
4,5.49,2,0,1,True
4,14.85,0,1,0,True
5,13.99,2,1,1,True
2,12.06,2,0,1,True
3,12.20,2,1,0,True
1,7.37,1,1,0,True
3,10.28,2,0,1,True
2,2.76,1,0,1,True
2,13.73,0,0,1,True
2,3.25,2,1,0,True
1,11.30,2,1,1,True
5,6.08,1,0,0,True
5,12.18,0,1,0,True
2,6.36,2,0,1,True
2,13.61,2,1,0,True
5,12.88,1,0,0,True
2,11.53,2,1,0,True
1,1.40,2,0,0,True
5,7.58,0,0,0,True
5,0.03,0,0,0,False
2,3.82,0,0,0,True
2,10.84,1,0,1,True
4,8.46,0,0,0,True
3,1.33,1,1,1,True
1,9.52,1,0,0,True
5,12.63,1,0,1,True
3,13.05,2,1,1,True
3,13.21,2,1,0,True
2,10.82,2,0,1,True
5,6.45,1,0,0,True
5,4.32,1,0,0,False
4,10.51,0,0,1,True
4,13.38,0,0,0,True
4,3.89,0,1,1,True
2,7.51,2,0,0,True
2,1.16,2,0,1,True
5,4.62,2,0,0,True
5,13.22,2,1,1,True
5,12.14,0,1,1,True
3,4.36,1,0,1,True
4,4.88,1,1,0,True
3,9.61,0,1,0,True
1,6.89,0,0,1,True
3,7.75,2,1,0,True
5,10.60,1,1,1,True
1,12.76,1,0,1,True
2,12.87,2,0,0,True
5,6.11,1,0,1,True
4,1.44,1,1,1,True
4,12.13,2,0,0,True
2,10.42,2,1,0,True
3,11.97,2,0,0,True
1,5.74,0,1,0,True
4,12.92,0,0,0,True
5,4.90,0,0,1,True
5,14.80,2,0,1,True
1,4.86,2,0,1,True
2,4.41,2,1,1,True
1,13.59,2,1,1,True
2,13.36,1,0,1,True
1,4.67,0,0,1,True
5,8.90,1,0,1,True
1,5.25,0,0,0,True
4,2.14,1,0,0,True
5,1.87,1,1,0,False
1,9.59,1,1,0,True
3,2.23,2,1,1,True
4,9.98,0,0,1,True
5,14.45,2,1,1,True
3,14.33,0,1,0,True
4,4.14,1,0,0,True
1,5.85,0,1,1,True
5,14.04,1,1,0,True
3,12.96,1,0,1,True
2,1.32,2,0,0,True
1,13.13,0,0,1,True
4,3.79,0,1,0,True
1,13.32,0,1,1,True
1,0.22,1,1,0,True
5,7.34,1,0,0,True
2,14.24,0,1,1,True
5,9.70,2,1,1,True
1,7.38,2,0,0,True
1,6.23,0,0,1,True
4,2.43,2,1,0,True
1,7.22,0,1,1,True
1,6.47,2,0,1,True
5,4.87,0,0,1,True
3,9.74,1,1,0,True
2,2.58,0,1,1,True
1,2.73,0,0,1,True
1,5.69,2,1,0,True
1,10.74,1,1,0,True
1,4.16,1,0,0,True
1,8.38,0,0,1,True
1,1.83,1,0,0,True
1,5.55,1,1,0,True
5,11.69,1,1,0,True
2,5.53,2,0,1,True
2,2.33,2,0,0,True
1,13.18,2,0,1,True
2,13.38,1,1,1,True
1,2.88,2,0,0,True
2,6.48,0,1,1,True
4,9.64,0,1,1,True
5,9.27,0,0,1,True
3,11.46,0,0,0,True
5,6.53,1,0,0,True
4,1.55,0,0,0,True
1,3.66,2,1,1,True
5,6.13,0,1,0,True
5,11.53,1,0,1,True
2,14.00,2,0,1,True
4,8.02,0,0,0,True
5,6.53,1,0,0,True
3,13.78,0,0,1,True
3,3.49,1,0,0,True
2,6.12,1,1,0,True
5,10.19,0,0,1,True
4,6.01,1,0,1,True
4,11.80,1,1,1,True
1,1.78,1,1,1,True
1,3.70,0,1,0,True
2,2.74,1,0,0,True
2,1.80,2,0,1,True
4,2.45,1,1,1,True
5,6.51,1,1,1,True
4,1.12,2,1,0,True
4,0.56,0,1,0,False
1,6.00,2,0,1,True
5,13.39,1,0,0,True
2,4.37,1,1,1,True
1,10.72,1,0,1,True
4,9.54,2,0,1,True
5,13.18,0,1,1,True
4,11.83,2,1,1,True
2,7.05,2,1,0,True
1,13.09,1,1,1,True
5,10.71,2,1,0,True
5,7.60,1,0,0,True
4,4.10,2,0,0,True
5,1.66,2,1,0,True
1,12.28,0,1,0,True
1,5.16,0,1,1,True
3,1.23,1,1,1,True
2,3.21,0,0,0,True
2,13.68,2,0,1,True
3,1.90,1,1,1,True
4,3.12,1,1,1,True
2,12.98,0,1,1,True
3,2.54,0,1,1,True
1,10.33,1,0,0,True
5,10.18,2,0,0,True
2,8.63,1,1,0,True
5,8.64,0,1,0,True
4,8.76,0,1,1,True
3,11.84,1,1,1,True
1,9.21,2,0,1,True
2,12.25,1,0,0,True
3,12.65,0,0,1,True
4,1.17,1,0,0,True
1,0.67,2,0,1,True
2,11.03,2,1,1,True
5,12.37,1,1,1,True
5,4.61,0,1,0,False
2,2.61,0,1,1,True
2,12.95,0,0,1,True
3,14.93,2,1,0,True
3,9.78,0,1,0,True
2,11.38,1,0,0,True
4,4.29,2,1,0,True
3,8.68,2,1,0,True
1,11.90,2,1,0,True
3,0.85,0,0,0,True
5,7.35,2,0,0,True
2,4.86,1,0,0,True
2,11.92,2,0,0,True
5,7.60,0,0,1,True
1,7.40,0,1,1,True
5,3.01,2,1,1,True
1,3.59,0,1,1,True
2,13.83,0,0,1,True
4,4.70,2,0,1,True
3,7.11,2,0,0,True
5,5.93,2,0,0,True
4,3.89,2,0,0,True
3,2.78,2,0,0,True
2,12.56,2,1,0,True
3,9.27,1,0,0,True
4,14.32,2,0,1,True
2,12.71,2,0,0,True
4,5.70,0,1,1,True
1,4.73,0,0,1,True
5,1.81,0,1,1,True
4,10.33,2,1,1,True
1,1.77,0,0,1,True
1,5.12,1,1,1,True
1,14.22,2,0,0,True
1,8.77,0,1,0,True
1,10.86,0,0,0,True
3,1.94,2,1,0,True
1,8.93,1,1,0,True
5,6.01,0,0,0,True
5,4.92,2,1,0,True
5,8.61,2,1,0,True
2,13.53,2,1,0,True
1,2.65,1,1,0,True
4,2.13,1,1,1,True
4,10.57,0,0,0,True
1,13.30,1,1,1,True
1,7.64,0,0,1,True
3,3.97,1,0,0,True
2,14.88,0,0,1,True
3,0.95,2,1,1,True
5,3.06,2,1,1,True
2,2.88,0,1,1,True
1,6.07,1,0,1,True
4,5.80,0,1,1,True
5,11.52,2,0,0,True
5,4.21,1,1,0,True
3,7.62,1,0,0,True
1,11.05,0,0,0,True
5,5.45,1,1,0,True
2,14.52,1,0,1,True
2,13.31,2,0,1,True
1,8.88,0,0,1,True
4,5.76,1,0,1,True
1,9.62,2,0,1,True
2,2.84,0,0,0,True
5,0.97,1,1,0,False
2,10.80,2,1,0,True
3,10.63,2,1,1,True
1,3.95,0,0,0,True
2,12.13,1,0,0,True
3,0.74,1,1,0,True
2,1.07,1,0,1,True
1,7.65,1,0,1,True
1,11.27,0,0,1,True
2,7.57,1,0,0,True
4,3.43,2,0,0,True
1,14.16,1,0,0,True
3,14.64,1,1,0,True
5,0.90,2,1,1,True
2,1.93,0,0,0,True
5,1.13,1,0,0,False
3,9.92,1,0,0,True
2,0.45,1,0,1,True
3,5.44,0,1,0,True
2,3.18,1,0,0,True
1,11.16,2,1,0,True
2,3.72,1,1,1,True
3,8.30,0,0,0,True
4,14.63,0,0,1,True
3,2.50,1,0,1,True
2,0.78,1,0,0,True
2,4.80,2,0,0,True
2,9.80,2,0,0,True
2,3.74,2,1,1,True
4,12.35,2,1,0,True
3,14.14,1,0,1,True
1,0.98,0,1,1,True
1,3.19,2,1,1,True
1,3.02,2,1,1,True
2,10.84,1,1,1,True
3,7.00,2,1,1,True
2,0.33,0,0,0,True
4,9.37,1,1,0,True
2,3.43,0,1,1,True
1,12.84,0,1,0,True
1,8.56,1,1,0,True
1,4.09,0,1,0,True
2,9.49,2,1,0,True
1,6.50,0,1,0,True
3,11.73,2,1,1,True
1,9.36,2,0,0,True
4,11.87,0,0,1,True
2,8.79,0,0,0,True
1,6.64,2,1,1,True
4,3.73,0,1,0,True
3,4.36,1,0,0,True
5,1.38,0,0,1,False
5,15.00,1,0,1,True
3,3.37,1,1,1,True
2,7.59,0,0,0,True
3,12.33,1,1,1,True
3,2.29,0,0,0,True
4,12.84,1,1,1,True
5,9.29,1,0,1,True
1,14.19,2,0,1,True
3,6.57,1,0,1,True
5,2.39,1,0,1,False
4,0.02,2,1,1,True
4,9.66,2,1,0,True
3,13.59,0,0,1,True
5,0.80,0,0,1,False
4,7.64,2,0,1,True
1,13.78,0,0,1,True
2,2.84,0,1,1,True
1,13.85,0,1,1,True
5,10.01,1,1,0,True
1,6.20,0,1,0,True
4,2.97,2,0,0,True
4,2.86,0,1,1,True
3,12.38,0,0,0,True
5,13.32,1,1,1,True
1,5.64,1,1,0,True
3,7.35,2,1,0,True
2,13.25,1,1,0,True
1,1.48,2,0,0,True
2,14.84,1,0,1,True
4,13.41,1,1,0,True
5,0.58,0,1,0,False
3,12.02,1,1,1,True
3,4.52,2,1,1,True
2,14.84,0,0,0,True
1,5.98,1,1,0,True
1,8.92,1,0,1,True
3,7.15,2,1,0,True
5,10.46,0,0,1,True
4,10.89,0,0,0,True
5,8.66,1,1,0,True
5,0.36,2,0,0,False
3,1.81,1,1,0,True
4,11.02,1,1,0,True
5,13.87,2,1,1,True
2,0.34,0,0,1,True
3,8.62,0,0,1,True
4,7.23,0,1,1,True
1,13.53,0,1,0,True
4,1.45,0,1,0,True
5,14.51,0,0,0,True
1,1.16,1,0,0,True
2,10.03,0,0,0,True
3,13.93,0,0,1,True
1,10.68,1,0,1,True
1,8.51,1,1,0,True
2,3.60,1,1,1,True
5,13.16,1,1,0,True
4,10.84,2,0,0,True
2,8.68,0,0,0,True
5,10.40,1,0,0,True
2,11.81,1,0,1,True
3,10.91,0,1,1,True
2,7.47,1,1,1,True
3,12.56,0,0,0,True
3,4.06,2,0,1,True
2,9.63,1,1,0,True
1,7.00,0,0,1,True
1,9.36,2,0,1,True
5,13.25,0,0,1,True
3,0.07,1,0,1,True
1,4.98,2,1,0,True
1,5.98,0,0,1,True
5,6.23,0,1,0,True
3,14.45,1,1,0,True
1,11.97,2,0,0,True
5,12.15,2,1,1,True
5,4.71,0,0,0,False
3,12.06,0,1,1,True
2,14.75,2,1,1,True
5,2.09,0,1,1,True
1,13.45,2,0,0,True
3,3.10,1,1,1,True
3,6.18,1,0,0,True
1,5.25,0,1,1,True
2,2.78,0,1,1,True
2,3.23,2,1,0,True
2,6.32,2,1,0,True
5,9.18,1,1,0,True
2,9.53,2,1,1,True
2,6.10,2,0,1,True
1,10.30,1,1,0,True
2,13.09,1,0,1,True
4,2.07,0,1,1,True
1,6.56,2,1,1,True
1,13.18,1,0,0,True
3,13.99,1,1,1,True
5,4.26,0,1,1,True
5,0.86,2,1,1,True
2,5.81,1,1,0,True
5,6.40,0,0,1,True
4,12.26,1,1,1,True
2,13.35,0,0,1,True
1,2.50,2,0,1,True
2,2.80,0,0,0,True
5,13.68,1,0,1,True
3,12.20,2,1,0,True
5,2.39,1,1,1,True
2,12.21,1,0,1,True
4,8.46,2,1,1,True
2,9.82,2,1,1,True
2,0.66,0,1,1,True
4,1.92,0,1,1,True
1,6.70,1,0,1,True
3,11.29,1,0,1,True
4,0.77,0,0,1,False
2,1.37,0,1,1,True
5,6.23,2,0,0,True
1,12.27,2,0,0,True
4,0.24,2,0,0,True
2,13.21,1,1,0,True
1,4.77,1,1,1,True
2,7.33,2,0,0,True
2,3.96,0,1,0,True
2,6.04,2,1,1,True
4,13.41,2,0,0,True
1,2.06,0,0,0,True
5,9.68,0,0,0,True
3,9.27,1,0,1,True
5,7.56,1,1,0,True
1,5.67,1,1,1,True
4,0.75,0,0,0,False
2,4.18,0,0,1,True
3,13.65,0,1,0,True
1,8.49,2,1,0,True
1,7.04,2,1,1,True
3,0.06,2,1,1,True
4,7.36,1,0,1,True
5,10.57,1,0,0,True
2,3.97,0,1,1,True
4,12.61,2,0,1,True
3,9.38,0,0,1,True
4,0.75,0,0,0,False
3,10.66,1,0,0,True
2,1.64,1,0,0,True
3,13.89,0,1,1,True
2,2.70,1,0,1,True
2,5.43,0,1,0,True
2,0.96,0,0,0,True
4,6.82,2,0,0,True
1,2.51,1,1,1,True
5,14.65,0,0,0,True
1,5.86,2,0,1,True
3,9.86,2,0,0,True
4,2.34,2,1,0,True
1,2.68,2,1,1,True
5,12.56,1,0,1,True
4,0.96,0,0,0,True
2,5.97,1,0,1,True
5,10.49,0,0,1,True
5,14.91,2,1,0,True
1,4.58,1,0,0,True
1,2.35,2,0,1,True
1,10.13,2,0,1,True
4,14.03,1,0,1,True
3,10.31,2,1,0,True
3,11.74,2,0,1,True
2,14.74,0,0,1,True
4,8.50,0,0,0,True
5,12.70,1,0,0,True
2,10.46,1,0,1,True
1,6.87,2,0,1,True
1,13.65,2,1,1,True
3,4.59,2,0,1,True
2,5.45,1,1,1,True
2,5.42,1,1,1,True
3,1.18,0,1,0,True
4,5.19,1,0,0,True
3,14.16,0,1,1,True
2,0.81,2,0,1,True
1,4.44,1,0,1,True
2,4.70,2,1,0,True
3,14.96,2,0,0,True
4,2.15,0,0,0,True
3,7.92,2,1,1,True
2,4.35,0,1,1,True
5,10.39,1,0,1,True
2,13.84,1,0,0,True
5,11.85,1,0,1,True
1,11.42,2,1,0,True
4,8.05,2,0,0,True
3,10.32,1,1,1,True
1,8.59,1,1,1,True
3,2.45,0,0,1,True
2,12.38,2,0,1,True
1,4.23,0,1,0,True
5,3.70,2,0,1,True
1,1.47,0,1,0,True
3,9.86,2,0,0,True
2,7.86,2,0,1,True
3,4.68,0,1,1,True
3,1.17,0,0,1,True
4,14.98,1,1,0,True
3,6.62,1,1,1,True
5,9.75,0,1,1,True
3,12.99,1,0,1,True
3,6.43,1,0,0,True
4,6.04,0,0,1,True
5,10.73,1,1,1,True
5,10.39,1,0,1,True
1,10.32,1,1,1,True
2,5.59,0,1,1,True
2,5.76,0,0,1,True
5,14.27,2,1,1,True
2,8.38,0,0,0,True
5,5.72,2,0,1,True
1,3.17,2,0,1,True
2,1.59,2,1,1,True
1,14.75,2,0,0,True
1,6.23,2,0,0,True
3,0.92,0,1,1,True
5,14.16,1,1,0,True
3,5.48,0,0,1,True
2,10.67,2,1,0,True
4,12.36,0,0,0,True
5,9.85,0,1,1,True
2,8.21,0,0,1,True
4,9.56,2,1,1,True
3,10.72,2,0,0,True
1,8.22,0,1,0,True
3,13.95,2,0,1,True
4,9.38,1,0,0,True
3,1.71,2,0,0,True
2,10.33,0,0,0,True
3,12.19,1,1,1,True
4,10.83,1,0,1,True
5,9.82,2,1,0,True
4,2.70,1,1,0,True
3,14.06,1,1,0,True
5,8.25,1,0,1,True
4,0.40,2,1,1,True
3,6.80,1,0,0,True
3,11.28,1,0,0,True
5,9.86,1,1,0,True
1,0.19,1,0,0,True
2,10.94,0,0,1,True
1,9.60,1,0,0,True
3,3.12,2,1,0,True
5,10.25,0,0,0,True
3,2.79,2,1,1,True
5,7.38,0,1,1,True
3,6.45,2,0,0,True
4,8.28,0,0,0,True
1,3.00,2,1,0,True
5,1.33,0,0,1,False
3,3.18,2,1,0,True
4,13.94,0,0,0,True
4,9.84,1,0,0,True
3,1.31,0,1,1,True
5,14.82,1,1,1,True
1,2.53,2,0,1,True
1,0.26,0,0,1,True
4,11.44,2,1,0,True
5,8.10,2,0,1,True
4,10.34,1,0,1,True
3,1.97,0,0,0,True
5,5.95,2,1,0,True
4,2.43,1,1,1,True
5,13.93,2,1,1,True
1,10.05,1,0,1,True
3,0.50,0,1,1,True
5,3.96,1,0,0,False
4,0.75,0,0,1,False
5,12.44,2,0,0,True
4,8.20,1,0,0,True
4,5.69,2,1,0,True
2,13.89,0,1,1,True
3,7.39,2,1,0,True
5,13.21,2,0,1,True
3,3.52,2,0,0,True
1,10.03,2,0,1,True
1,0.54,1,1,0,True
2,1.33,2,1,1,True
1,13.41,0,1,0,True
4,10.89,2,0,0,True
2,0.56,2,1,1,True
4,8.00,2,0,1,True
1,13.16,2,0,1,True
5,7.19,1,0,0,True
1,6.04,0,0,0,True
5,0.85,2,1,1,True
5,6.56,0,1,0,True
4,0.20,0,0,1,False
3,8.21,2,0,0,True
3,13.11,2,1,1,True
5,4.59,0,1,0,True
2,7.60,0,1,0,True
1,1.91,0,0,1,True
5,1.59,2,1,1,True
1,5.99,2,0,1,True
1,4.43,2,1,1,True
1,14.65,2,1,1,True
2,10.59,1,1,0,True
2,2.91,0,1,1,True
4,3.29,1,0,1,True
5,2.28,1,0,1,False
3,2.64,1,0,0,True
2,7.06,1,0,0,True
3,6.06,0,1,1,True
3,2.89,1,0,0,True
3,10.71,0,1,1,True
4,13.54,2,1,0,True
4,0.14,2,1,1,True
1,2.69,2,0,1,True
4,0.31,1,1,1,True
1,6.78,2,1,1,True
3,6.02,2,1,1,True
2,11.44,1,1,0,True
5,14.95,1,0,1,True
4,3.83,2,1,0,True
1,10.86,0,0,0,True
2,12.51,0,0,0,True
3,3.15,0,0,1,True
5,13.59,2,1,1,True
5,12.06,1,1,0,True
5,9.40,0,0,1,True
3,1.51,0,1,1,True
4,12.10,2,1,1,True
4,6.91,1,1,1,True
4,9.62,2,0,0,True
1,6.02,2,0,0,True
5,6.34,1,0,1,True
5,2.89,0,1,1,True
5,6.80,2,1,0,True
2,2.60,2,0,0,True
3,4.10,2,1,1,True
3,3.63,1,0,1,True
2,10.20,1,1,1,True
5,1.41,2,1,0,True
4,6.72,1,0,0,True
4,11.95,0,0,1,True
5,1.85,1,0,0,False
3,8.21,2,0,0,True
1,11.31,0,0,0,True
2,11.94,0,0,1,True
5,7.57,0,0,1,True
2,0.36,2,0,1,True
1,13.88,2,0,0,True
1,5.71,0,1,0,True
4,8.35,2,1,0,True
3,12.82,0,0,0,True
3,1.76,2,1,0,True
2,13.06,0,1,1,True
2,1.38,2,0,0,True
1,13.80,1,1,1,True
1,5.83,0,0,1,True
3,12.89,2,0,1,True
5,1.70,1,1,1,True
2,3.71,1,1,1,True
1,2.10,2,1,0,True
1,12.46,1,1,1,True
2,4.99,0,0,1,True
2,13.12,1,1,0,True
1,4.51,1,0,0,True
4,10.16,1,0,1,True
5,13.71,2,1,0,True
3,3.04,1,1,1,True
5,12.89,0,0,0,True
3,3.66,1,1,0,True
5,12.84,1,1,0,True
5,2.64,1,1,0,False
3,12.21,2,0,0,True
3,6.92,2,0,0,True
1,2.81,1,1,1,True
5,2.44,1,1,1,True
3,7.52,0,0,1,True
5,3.35,1,0,1,False
1,0.66,2,0,0,True
1,11.43,1,1,1,True
3,3.51,1,1,1,True
4,9.16,0,0,0,True
1,2.58,2,0,0,True
1,14.45,0,0,1,True
5,7.18,2,0,1,True
5,9.32,2,0,1,True
4,2.22,1,0,1,True
2,12.36,0,1,0,True
2,10.09,1,0,1,True
4,3.44,1,0,1,True
2,2.22,2,0,1,True
2,12.82,0,0,1,True
4,14.23,1,1,0,True
3,13.95,0,1,0,True
3,7.00,2,1,1,True
5,10.16,0,1,1,True
3,0.57,0,1,1,True
5,0.53,0,0,1,False
3,12.13,0,1,1,True
1,7.97,2,1,1,True
3,5.03,0,1,0,True
5,12.24,0,1,0,True
3,13.10,0,1,1,True
1,0.75,2,0,0,True
3,13.97,0,0,1,True
3,10.45,0,0,0,True
1,3.66,1,0,1,True
4,8.73,1,0,0,True
4,4.35,1,1,1,True
1,5.86,2,0,0,True
5,6.07,0,1,0,True
4,3.51,2,1,1,True
3,0.78,1,0,0,True
2,4.67,1,0,1,True
4,10.46,2,1,0,True
3,11.09,0,0,0,True
4,12.18,0,1,0,True
5,13.37,1,1,0,True
2,0.98,2,0,0,True
5,7.08,2,0,0,True
4,0.67,0,0,0,False
3,5.02,2,0,0,True
4,8.34,2,0,0,True
5,14.70,1,0,0,True
5,4.56,2,0,0,True
3,4.34,2,0,0,True
1,14.07,1,1,0,True
4,13.96,2,0,1,True
5,10.64,0,1,1,True
2,6.17,1,0,0,True
2,3.16,0,0,1,True
5,2.00,1,0,0,False
2,4.82,2,0,1,True
2,7.93,2,0,0,True
4,8.39,2,1,0,True
5,12.17,2,0,0,True
5,7.46,0,1,0,True
1,8.87,1,0,1,True
2,12.61,2,0,1,True
2,1.46,2,1,1,True
2,4.43,2,1,1,True
4,12.38,2,1,1,True
2,9.16,0,0,0,True
1,2.44,2,1,0,True
5,10.98,2,0,0,True
1,2.66,2,1,0,True
3,4.62,0,0,1,True
2,7.13,0,1,1,True
3,13.23,2,1,1,True
2,11.53,2,1,1,True
3,10.95,1,1,1,True
1,7.64,0,0,1,True
4,0.01,1,0,0,False
1,14.10,0,1,1,True
2,3.59,1,0,1,True
1,12.96,1,0,0,True
1,7.25,2,1,1,True
1,5.92,2,0,0,True
5,2.98,1,0,0,False
4,0.71,0,0,0,False
5,10.65,2,1,0,True
3,7.54,1,0,1,True
1,5.81,0,1,0,True
2,1.89,0,1,0,True
1,14.41,1,0,0,True
4,11.88,0,0,1,True
2,5.72,1,1,1,True
1,7.29,0,1,0,True
4,14.98,1,0,1,True
2,14.16,0,1,1,True
4,1.21,0,0,1,True
5,8.75,1,0,1,True
4,7.80,1,0,1,True
1,7.27,2,0,1,True
5,11.68,2,1,0,True
4,9.80,2,0,0,True
4,13.96,2,0,1,True
3,8.85,1,1,0,True
5,14.21,0,0,0,True
2,4.37,1,1,0,True
2,2.39,1,1,0,True
2,7.11,1,1,1,True
1,1.08,2,0,1,True
1,4.40,1,0,1,True
5,6.73,0,1,0,True
1,1.64,1,1,1,True
1,13.99,0,1,0,True
1,1.47,0,0,0,True
3,13.50,1,0,1,True
2,1.09,1,0,1,True
4,8.19,1,0,1,True
2,4.94,1,0,0,True
5,6.39,0,1,0,True
5,11.07,0,1,0,True
3,9.30,1,1,0,True
2,10.39,0,0,1,True
2,10.23,1,1,1,True
1,6.05,1,1,1,True
5,8.69,2,1,0,True
4,14.15,0,0,0,True
1,11.49,2,1,1,True
4,10.41,1,0,0,True
2,5.41,2,1,1,True
3,13.40,2,0,1,True
4,6.99,0,0,0,True
3,2.99,1,0,1,True
5,2.94,1,0,1,False
3,9.99,0,0,1,True
1,2.11,0,0,1,True
1,8.49,0,1,0,True
2,7.99,0,1,1,True
5,13.96,2,1,1,True
2,7.95,0,0,1,True
4,4.38,2,0,0,True
4,1.73,1,1,0,True
5,14.69,0,0,1,True
4,14.28,2,1,1,True
